id,address_number,street_name,street_name_post_type,place_name,state_name,zip_code,lat,lon
17383469,1550,S CENTRAL PARK AVE,,Chicago,IL,,41.85986983627362,-87.71523295409564
16538898,1350,S INDEPENDENCE BLVD,,Chicago,IL,,41.86441599999999,-87.71946799999999
16827404,5050,W CONGRESS PKWY,,Chicago,IL,,41.875704999999996,-87.62924099999998
16799293,6350,S MOZART ST,,Chicago,IL,,41.88071099999999,-87.69759599999999
17058280,6350,S ASHLAND AVE,,Chicago,IL,,41.874251,-87.666686
16916609,1750,N SPAULDING AVE,,Chicago,IL,,41.91300649155533,-87.71015938901036
17331196,550,S PULASKI RD,,Chicago,IL,,41.879761999999985,-87.72563699999999
16825115,8150,S INGLESIDE AVE,,Chicago,IL,,41.746732830140004,-87.60141698700758
16777433,6750,S MARSHFIELD AVE,,Chicago,IL,,41.77102458221149,-87.66519921550419
16934664,1050,S SACRAMENTO BLVD,,Chicago,IL,,41.87971900000001,-87.70116799999998
17193292,2450,W NORTH AVE,,Chicago,IL,,41.910311,-87.68844299999999
16409432,3450,W LAWRENCE AVE,,Chicago,IL,,41.96838474343188,-87.71494681891161
16936669,3750,W FLOURNOY ST,,Chicago,IL,,41.8726217462916,-87.71933633128327
17139267,2450,W 70TH ST,,Chicago,IL,,41.767233999999995,-87.63104899999999
17394264,5350,W MADISON ST,,Chicago,IL,,41.88032016575691,-87.75907649244871
17282634,8350,S COTTAGE GROVE AVE,,Chicago,IL,,41.74302154459356,-87.6050049542756
17364762,8550,S ABERDEEN ST,,Chicago,IL,,41.88082399999999,-87.65467499999998
17176304,5850,S ASHLAND AVE,,Chicago,IL,,41.880167,-87.66684099999999
17294629,4550,W CONGRESS PKWY,,Chicago,IL,,41.875704999999996,-87.62924099999998
17132548,2150,W ADAMS ST,,Chicago,IL,,41.879438,-87.62935199999998
17109507,4550,W MONTANA ST,,Chicago,IL,,41.92532120501426,-87.74025550437926
17396558,350,W 35TH ST,,Chicago,IL,,41.83097,-87.62959399999998
17041762,8350,S ADA ST,,Chicago,IL,,41.870309999999996,-87.660139
16380061,1350,N KEDZIE AVE,,Chicago,IL,,41.88230099999999,-87.70615999999998
16989954,50,W 105TH ST,,Chicago,IL,,41.703504999999986,-87.62460799999998
16712921,1850,E 67TH ST,,Chicago,IL,,41.77334250599127,-87.58525700272348
17210528,250,S LARAMIE AVE,,Chicago,IL,,41.87744301235945,-87.75495826970612
17324810,50,N CICERO AVE,,Chicago,IL,,41.97167799999999,-87.74789899999999
16653253,150,E 71ST ST,,Chicago,IL,,41.765543,-87.62329499999998
17164805,6350,S COTTAGE GROVE AVE,,Chicago,IL,,41.779478766705196,-87.60590898864555
17249786,450,W 102ND ST,,Chicago,IL,,41.708855952892485,-87.63493140337025
16984501,8350,S BOND AVE,,Chicago,IL,,41.74324560105857,-87.54787894970511
16987692,850,N CENTRAL PARK AVE,,Chicago,IL,,41.88153799999999,-87.71584999999999
16806723,750,E 111TH ST,,Chicago,IL,,41.69260299999999,-87.62160199999998
16545017,1650,W HOWARD ST,,Chicago,IL,,42.019428999999995,-87.69487900000001
17299842,2050,E 71ST ST,,Chicago,IL,,41.765543,-87.62329499999998
16425572,4750,W LECLAIRE AVE,,Chicago,IL,,,
17021901,2750,E 79TH ST,,Chicago,IL,,41.75097999999999,-87.622996
17110678,5650,S ARTESIAN AVE,,Chicago,IL,,41.79108319653846,-87.68521254350097
17096529,4650,N WINTHROP AVE,,Chicago,IL,,41.96683099999999,-87.65740099999998
17413309,1550,W 51ST ST,,Chicago,IL,,41.801828,-87.63070799999998
16983908,6750,S MARSHFIELD AVE,,Chicago,IL,,41.77102458221149,-87.66519921550419
17246390,15050,S WOOD ST,,Chicago,IL,,41.860015999999995,-87.67116
17112126,50,S LOCKWOOD AVE,,Chicago,IL,,41.879837692333346,-87.75767784615498
16830198,4650,W WRIGHTWOOD AVE,,Chicago,IL,,41.93085599999999,-87.64086899999998
17267316,5550,W HARRISON ST,,Chicago,IL,,41.87437099999999,-87.642424
17368827,1550,S KEDZIE AVE,,Chicago,IL,,41.88031699999999,-87.70609999999999
17122623,250,N MENARD AVE,,Chicago,IL,,41.88493579336852,-87.76992152796439
16936070,10750,S PERRY AVE,,Chicago,IL,,41.69869057927608,-87.62566482397503
16982076,4650,S HONORE ST,,Chicago,IL,,41.809663339057536,-87.67107786212152
17317711,5150,W HARRISON ST,,Chicago,IL,,41.87453899999999,-87.62921
16924728,1850,W MARQUETTE RD,,Chicago,IL,,41.772729999999996,-87.628044
16714369,850,W RANDOLPH ST,,Chicago,IL,,41.88447699999999,-87.63093499999998
17284623,4350,W CHICAGO AVE,,Chicago,IL,,41.89664299999999,-87.63070499999999
17094718,250,S LOTUS AVE,,Chicago,IL,,41.879744999999986,-87.76180499999998
17302555,2750,N PAULINA ST,,Chicago,IL,,41.929197999999985,-87.67072199999998
17384241,5050,W CONCORD PL,,Chicago,IL,,41.91156300000001,-87.67793999999999
16502377,2250,S PULASKI RD,,Chicago,IL,,41.85108799999999,-87.72474499999998
16708346,4350,W CERMAK RD,,Chicago,IL,,41.851535999999996,-87.733418
17140273,11050,S MICHIGAN AVE,,Chicago,IL,,41.69328470512735,-87.62102190092027
16885436,1250,W 71ST PL,,Chicago,IL,,41.76411619329372,-87.65603976828638
