id,address_number,street_name,place_name,state_name,zip_code,lat,lon
P004780788,4750,W ARMITAGE,Chicago,IL,,41.918286,-87.64124599999998
P004661196,6750,S LOWE ST,Chicago,IL,,,
P004627198,850,N LAVERGNE,Chicago,IL,,41.88175199999999,-87.75022299999998
P004696899,5050,S HALSTED,Chicago,IL,,41.88049199999999,-87.647322
P004602602,850,W 103RD ST,Chicago,IL,,41.70714699999999,-87.62473199999998
P004697555,7850,S SAGANAW,Chicago,IL,,,
P004588619,3550,N LARAMIE,Chicago,IL,,41.945410660168974,-87.7569013331059
P004681032,3650,W 16TH ST,Chicago,IL,,41.858956699468095,-87.71661541045958
P004651841,7150,S HALSTED ST,Chicago,IL,,41.88049199999999,-87.647322
P004751979,7150,S INDIANA,Chicago,IL,,41.67627199999999,-87.61776499999998
P004693116,4750,W MADISON,Chicago,IL,,41.8805112052036,-87.74407897387627
P004663222,5750,S CALIFORNIA,Chicago,IL,,41.789119938390186,-87.69367150380192
P004747763,6250,S ASHLAND,Chicago,IL,,41.874251,-87.666686
P004720869,7050,S HALSTED,Chicago,IL,,41.88049199999999,-87.647322
P004729023,3850,W CONGRESS,Chicago,IL,,41.875705,-87.62924099999998
P004496492,4550,S KING,Chicago,IL,,41.812108,-87.61640199999998
P004751980,7350,S YATES,Chicago,IL,,41.761692479550064,-87.5664301194028
P004639097,7350,S DOBSON,Chicago,IL,,,
P004543942,850,W VAN BUREN ST,Chicago,IL,,41.87666282274081,-87.64779689041656
P004752552,1250,S LAWNDALE,Chicago,IL,,41.865083019791946,-87.7178216026467
P004748584,6350,S HALSTED ST,Chicago,IL,,41.88049199999999,-87.647322
P004592078,650,W ROOSEVELT RD,Chicago,IL,,41.86720199999999,-87.64366099999998
P004632020,6450,S EBERHART,Chicago,IL,,41.778465999999995,-87.61316499999998
P004762042,1550,N CICERO,Chicago,IL,,41.90875086926615,-87.74608961629858
P004359068,4450,W 25TH,Chicago,IL,,41.847566,-87.628191
P004755442,3950,W ROOSEVELT RD,Chicago,IL,,41.867341,-87.63719399999998
P004405788,450,N LARAMIE,Chicago,IL,,41.882364,-87.75513999999998
P004676704,7250,S EUCLID,Chicago,IL,,41.76316793163762,-87.57807255508017
P004389352,2650,N KEDZIE,Chicago,IL,,41.88539699999999,-87.70624999999998
P004555793,6150,N FULLERTON,Chicago,IL,,,
P004648818,3650,W CERMAK,Chicago,IL,,41.851641,-87.71684299999998
P004475414,4250,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004723313,1150,N HARDING,Chicago,IL,,41.902225,-87.72506599999998
P004709257,3550,N CLARK ST,Chicago,IL,,41.946652436985104,-87.65607456779604
P004674210,50,S CICERO,Chicago,IL,,41.880200499799685,-87.74526801529997
P004431827,7850,S PHILLIPS,Chicago,IL,,41.75286866375382,-87.56504070484036
P004681035,1550,S RIDGEWAY,Chicago,IL,,41.85982731774422,-87.71888947058035
P004648817,2550,W CERMAK,Chicago,IL,,41.852969,-87.62779299999998
P004710153,2450,N LARAMIE AVE,Chicago,IL,,41.88563899999999,-87.75525999999998
P004695476,3750,W CERMAK,Chicago,IL,,41.852854,-87.63677799999998
P004692321,3750,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004640920,6350,S RACINE,Chicago,IL,,41.71069099999999,-87.652625
P004628191,350,E 47TH ST,Chicago,IL,,41.809249,-87.625268
P004657126,5950,W FEADINAND,Chicago,IL,,,
P004690045,4550,N SHERIDAN,Chicago,IL,,41.96482446147488,-87.65478085240075
P004690701,4350,N BROADWAY,Chicago,IL,,41.96007999999999,-87.65407399999998
P004717319,7650,N BOSWORTH,Chicago,IL,,42.02027164798382,-87.66948779047209
P004752656,4050,W ROOSEVELT ST,Chicago,IL,,,
P004357716,2350,S KOSTNER,Chicago,IL,,41.84892065116279,-87.73442588372093
P004695479,1650,S SPAULDING,Chicago,IL,,41.85771314,-87.70785987999999
P004724854,7650,S KINGSTON,Chicago,IL,,41.756293999812435,-87.56268215256989
P004586489,150,E 47TH ST,Chicago,IL,,41.809311,-87.62121299999998
P004658227,250,W 115TH,Chicago,IL,,41.685242734040386,-87.62924193636569
P004473645,2850,W 59TH ST,Chicago,IL,,41.786380106147476,-87.69517352500381
P004473644,3250,W 63RD ST,Chicago,IL,,41.780011,-87.62823099999999
P004636813,1250,S INDEPENDENCE,Chicago,IL,,41.86624799999999,-87.71952699999999
P004497965,1750,W 87TH,Chicago,IL,,41.73573541781428,-87.66706734133905
P004720856,5650,S RACINE,Chicago,IL,,41.88157799999999,-87.65713999999998
P004641397,950,W 63RD ST,Chicago,IL,,41.780011,-87.62823099999999
P004540690,150,E KENSINGTON,Chicago,IL,,41.6839488351722,-87.61914038348084
P004673949,4750,W ARMITAGE,Chicago,IL,,41.918286,-87.64124599999998
P004661460,2050,W 63RD ST,Chicago,IL,,41.77929999999999,-87.67511899999998
P004518146,10150,S WENTWORTH,Chicago,IL,,41.857775,-87.6319
P004359118,3050,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004614893,1050,E 70 ST,Chicago,IL,,,
P004613144,4650,N BROADWAY,Chicago,IL,,41.933605,-87.64466299999998
P004504184,5750,S STONY ISLAND,Chicago,IL,,41.790425950239246,-87.58669087655424
P004404218,10750,S MICHIGAN,Chicago,IL,,41.6989748211706,-87.62090364765699
P004720882,7150,S THROOP,Chicago,IL,,41.713757,-87.65523499999998
P004649614,7050,N SHERIDAN RD,Chicago,IL,,42.010401,-87.66248499999998
P004318073,2850,W 63RD ST,Chicago,IL,,41.780011,-87.62823099999999
P004584206,4450,N PULASKI,Chicago,IL,,41.88985999999999,-87.725926
P004648268,3750,W GRENSHAW,Chicago,IL,,41.86716964560229,-87.7180048716563
P004615172,6350,S WOLCOTT,Chicago,IL,,41.77818736095009,-87.67146761439214
P004588680,3350,N CENTRAL,Chicago,IL,,41.88776399999999,-87.71655799999998
P004696900,5450,S WINCHESTER,Chicago,IL,,41.79439099999999,-87.67309499999998
P004673631,2050,N CICERO,Chicago,IL,,41.91797357791543,-87.74614986984426
P004347322,11950,S MICHIGAN,Chicago,IL,,41.6768771894216,-87.62047734284184
P004343302,6150,S RACINE,Chicago,IL,,41.78231744897959,-87.65457155102041
P004606068,4350,N CENTRAL,Chicago,IL,,41.95924999999999,-87.71797999999998
P004179461,250,N CICERO,Chicago,IL,,41.88492699999999,-87.74544199999998
P004643631,6650,S ASHLAND,Chicago,IL,,41.874251,-87.666686
P004592954,7250,S ASHLAND,Chicago,IL,,41.87163,-87.66643899999998
P004437173,7150,S STATE ST,Chicago,IL,,41.76523499999999,-87.62490099999998
P004518148,350,E 103RD,Chicago,IL,,41.70721499999999,-87.620209
P004620656,9750,S EWING,Chicago,IL,,41.71863061427621,-87.53528445036336
P004375239,2150,N WESTERN,Chicago,IL,,41.885707000000004,-87.68655499999998
P004633179,4350,W FULLERTON,Chicago,IL,,41.924542,-87.72188199999998
P004532607,4750,W FULLERTON,Chicago,IL,,41.924542,-87.72188199999998
P004463191,1050,W ROOSEVELT,Chicago,IL,,41.867432,-87.630437
P004683368,950,W LAWRENCE,Chicago,IL,,41.9691060087981,-87.65349341580576
P004677293,50,E GARFIELD,Chicago,IL,,41.794336,-87.62407999999998
P004681446,6250,S ST LOUIS,Chicago,IL,,41.880223,-87.71358199999999
P004623068,3650,W ROOSEVELT,Chicago,IL,,41.867359,-87.63570699999998
P004656230,6850,S WESTERN,Chicago,IL,,41.88030499999999,-87.686413
P004631517,2150,E 71ST ST,Chicago,IL,,41.765543,-87.62329499999998
P004473647,3450,W 55TH ST,Chicago,IL,,41.794499,-87.63421199999998
P004614900,6750,S ASHLAND,Chicago,IL,,41.874251,-87.666686
P004628529,350,E 51ST ST,Chicago,IL,,41.80207660842522,-87.617881148147
P004445840,8050,S LANGLEY,Chicago,IL,,41.74848334075956,-87.60758397319083
P004437172,7150,S STATE ST,Chicago,IL,,41.76523499999999,-87.62490099999998
P004641899,5450,S DAMEN,Chicago,IL,,41.88001299999999,-87.67661199999998
P004763059,750,N LAWNDALE,Chicago,IL,,41.894528189433,-87.71872626488388
P004617900,1750,W 71ST,Chicago,IL,,41.76543499999999,-87.62977099999998
P004703703,7950,S MARQUETTE,Chicago,IL,,41.75068055888188,-87.55893780141308
P004356950,3350,W 26TH ST,Chicago,IL,,41.844458,-87.70929599999998
P004613155,4650,N BROADWAY,Chicago,IL,,41.933605,-87.64466299999998
P004375870,1650,N KEDZIE,Chicago,IL,,41.88230099999999,-87.70615999999998
P004535665,550,E 67TH ST,Chicago,IL,,41.773035,-87.61183599999998
P004192342,4550,W MADISON,Chicago,IL,,41.88204199999999,-87.62780599999998
P004606070,3250,N CICERO,Chicago,IL,,41.886184,-87.74548399999998
P004592084,1650,S ASHLAND,Chicago,IL,,41.880167,-87.66684099999998
P004690915,4550,N MALDEN,Chicago,IL,,41.96452984711021,-87.662379113069
P004599952,1250,S INDEPENDENCE,Chicago,IL,,41.86624799999999,-87.71952699999999
P004182620,350,N LARAMIE,Chicago,IL,,41.88709596892358,-87.75532143545817
P004673552,5650,W GRAND,Chicago,IL,,41.891646,-87.62965199999998
P004681086,3250,W 55 ST,Chicago,IL,,,
P004543946,950,N WESTERN,Chicago,IL,,41.88208499999999,-87.68645699999998
P004628287,350,E 47TH,Chicago,IL,,41.809249,-87.625268
P004593557,150,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004626982,4050,W WILCOX,Chicago,IL,,41.87885317081813,-87.72685798560718
P004437175,7350,S SOUTH CHICAGO,Chicago,IL,,41.76053499999999,-87.59814199999998
P004652119,650,N LOCKWOOD,Chicago,IL,,41.881863,-87.75756299999998
P004359255,1450,S HOMAN,Chicago,IL,,41.879114,-87.71094999999998
P004646126,3650,N DAMEN,Chicago,IL,,41.888637,-87.67684399999999
P004605967,4350,N CENTRAL,Chicago,IL,,41.95924999999999,-87.71797999999998
P004677171,1650,S DRAKE,Chicago,IL,,41.85852638383837,-87.71397413131314
P004775777,6650,S CHAMPLAIN,Chicago,IL,,41.77353399999999,-87.60942899999998
P004473648,3250,N 55TH ST,Chicago,IL,,,
P004673887,4050,W ARMITAGE,Chicago,IL,,41.9171454217478,-87.72813952806027
P004346666,10250,S WENTWORTH,Chicago,IL,,41.70823557350123,-87.62834607791989
P004405789,150,N CICERO,Chicago,IL,,41.88313,-87.74537599999998
P004601157,8750,S WOOD,Chicago,IL,,41.869193,-87.67141699999998
P004475218,3950,W LAKE ST,Chicago,IL,,41.885745,-87.62949799999998
P004588308,3350,N LONG,Chicago,IL,,41.941377,-87.76168699999998
P004601796,1550,W 95TH ST,Chicago,IL,,41.721707,-87.62745099999998
P004715241,2750,W NORTH,Chicago,IL,,41.91118099999999,-87.631682
P004677202,50,W 16TH ST,Chicago,IL,,41.860145,-87.628785
P004676614,5150,S ASHLAND,Chicago,IL,,41.880167,-87.66684099999998
P004684450,6350,S STATE,Chicago,IL,,41.874552,-87.62754499999998
P004591099,50,N KILBOURN,Chicago,IL,,41.88091949920167,-87.73793897969735
P004489731,3250,N CICERO,Chicago,IL,,41.886184,-87.74548399999998
P004411783,5550,S PAULINA,Chicago,IL,,41.79272932843137,-87.66698319800581
P004406390,5150,W OHIO,Chicago,IL,,41.89131799999999,-87.754245
P004642284,4750,S CALIFORNIA,Chicago,IL,,41.875663,-87.696145
P004617804,5850,S HALSTED,Chicago,IL,,41.88049199999999,-87.647322
P004665182,4650,N BRAODWAY ST,Chicago,IL,,,
P004661473,6550,S ASHLAND,Chicago,IL,,41.874251,-87.666686
P004701366,9950,S TORRENCE,Chicago,IL,,41.7143912477701,-87.55976147390066
P004649498,2450,W DEVON,Chicago,IL,,41.99770294851719,-87.69146251426302
P004592088,1150,N MILWAUKEE,Chicago,IL,,41.902626660716365,-87.665339289007
P004596025,5550,W CORCORAN,Chicago,IL,,41.887210546587774,-87.76428361685466
P004677322,3650,W 16TH ST,Chicago,IL,,41.858956699468095,-87.71661541045958
P004595954,4850,W NORTH AVE,Chicago,IL,,41.909764,-87.734874
P004501173,6250,S KING DR,Chicago,IL,,41.781370430840774,-87.61565303821236
P004637028,1450,S PULASKI,Chicago,IL,,41.87976199999999,-87.72563699999998
P004627545,550,W CENTRAL,Chicago,IL,,42.317834999999995,-87.863182
P004696581,4750,S ASHLAND,Chicago,IL,,41.880167,-87.66684099999998
P004621210,4750,S PRAIRIE,Chicago,IL,,41.808407442688925,-87.61956649018377
P004428646,50,S WABASH,Chicago,IL,,41.87005800000001,-87.62589599999998
P004622739,7350,S SOUTH CHICAGO,Chicago,IL,,41.76053499999999,-87.59814199999998
P004613153,3850,N SHERIDAN RD,Chicago,IL,,42.003883200000004,-87.6614158
P004755955,4850,S WOLCOTT ST,Chicago,IL,,,
P004613142,4650,N BROADWAY,Chicago,IL,,41.933605,-87.64466299999998
P004608778,1450,N HUDSON,Chicago,IL,,41.90855812991641,-87.63972514443415
P004631117,4250,W CERMAK,Chicago,IL,,41.852792,-87.63853199999998
P004690914,1250,W LELAND,Chicago,IL,,41.967176,-87.66113299999998
P004570431,5950,S KEDZIE,Chicago,IL,,41.88031699999999,-87.70609999999998
P004587056,12050,S MICHIGAN,Chicago,IL,,41.81653899999999,-87.62303099999998
P004600053,3050,W ROOSEVELT,Chicago,IL,,41.86736199999999,-87.63509899999998
P004628528,5150,S PRAIRIE,Chicago,IL,,41.80113182252556,-87.61938336442579
P004690717,4650,N BROADWAY,Chicago,IL,,41.933605,-87.64466299999998
P004602746,4950,N MILWAUKEE,Chicago,IL,,41.970867622097465,-87.76342169473291
P004664593,3050,W 63RD STREET,Chicago,IL,,41.779021115131634,-87.69984234868092
P004616993,1850,N ASHLAND,Chicago,IL,,41.88193199999999,-87.66689199999998
P004592249,2950,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004663911,2450,W 63,Chicago,IL,,,
P004450184,4750,S FORRESTVILLE,Chicago,IL,,41.8083200678304,-87.61264280482881
P004628290,250,E 35 ST,Chicago,IL,,,
P004621300,4550,S INDIANA,Chicago,IL,,41.67627199999999,-87.61776499999998
P004596018,5350,W NORTH,Chicago,IL,,41.91118099999999,-87.631682
P004475220,4050,W LAKE ST,Chicago,IL,,41.885745,-87.62949799999998
P004614485,1650,W 69TH ST,Chicago,IL,,41.7691,-87.628264
P004606692,4950,W BELMONT,Chicago,IL,,41.938778772267604,-87.75058999437108
P004620193,750,W ROOSEVELT RD,Chicago,IL,,41.867432,-87.630437
P004583075,6750,S EAST END,Chicago,IL,,41.77288899999999,-87.58385
P004719892,6250,S ARTESIAN,Chicago,IL,,41.78037670327743,-87.68489278579729
P004639785,6950,S ASHLAND,Chicago,IL,,41.874251,-87.666686
P004655827,3450,W 55TH ST,Chicago,IL,,41.794499,-87.63421199999998
P004593558,5050,W MADISON ST,Chicago,IL,,41.880418170423425,-87.75142094678141
P004766852,5450,S HALSTED ST,Chicago,IL,,41.88049199999999,-87.647322
P004533717,8150,S EXCHANGE,Chicago,IL,,41.74710573861656,-87.55280579885266
P004635056,10450,S STATE ST,Chicago,IL,,41.880743,-87.62772699999998
P004694524,4350,S CALIFORNIA,Chicago,IL,,41.875663,-87.696145
P004488794,50,N KARLOV,Chicago,IL,,41.88136899999999,-87.72813899999998
P004639788,1350,W MARQUETTE RD,Chicago,IL,,41.77273,-87.62804399999999
P004617974,850,E 79TH ST,Chicago,IL,,41.75099399999999,-87.62219299999998
P004633212,5850,W DIVISION,Chicago,IL,,41.90392299999999,-87.629986
P004745671,2550,S KOSTNER,Chicago,IL,,41.876966,-87.73534899999999
P004622737,7150,S STATE,Chicago,IL,,41.76523499999999,-87.62490099999998
P004691066,4650,N WINTHROP,Chicago,IL,,41.96683099999999,-87.65740099999998
P004751451,4950,N MILWAUKEE,Chicago,IL,,41.970867622097465,-87.76342169473291
P004639082,1550,E 73RD ST,Chicago,IL,,41.76196699999999,-87.62000299999998
P004686661,5950,W MADISON,Chicago,IL,,41.880158210597656,-87.77349199322235
P004752049,35350,S HALSTED,Chicago,IL,,41.88049199999999,-87.647322
P004681612,3050,W 63RD ST,Chicago,IL,,41.779021115131634,-87.69984234868092
P004689444,4050,W 26TH ST,Chicago,IL,,41.845415,-87.639953
P004598588,6150,S ROCKWELL ST,Chicago,IL,,41.880208,-87.69105199999998
P004426561,4850,N DRAKE,Chicago,IL,,41.969513021716416,-87.71706090163609
P004533716,7850,S SAGINAW,Chicago,IL,,41.75293307474345,-87.55993730841081
P004524107,150,,Chicago,IL,,41.651808410459935,-87.61811559747788
P004606072,3250,N LINDER,Chicago,IL,,41.93999139879604,-87.76409663995811
P004762036,1250,N KOSTNER,Chicago,IL,,41.902513,-87.73614599999998
P004673632,150,N KEELER,Chicago,IL,,41.88289846130403,-87.730640703991
P004570432,6450,S WESTERN,Chicago,IL,,41.88030499999999,-87.686413
P004643632,1550,W 71ST ST,Chicago,IL,,41.76543499999999,-87.62977099999998
P004621209,350,E 35TH ST,Chicago,IL,,41.831026,-87.62497599999998
P004501167,7150,S STATE,Chicago,IL,,41.76523499999999,-87.62490099999998
P004373499,9950,S HALSTED ST,Chicago,IL,,41.713274791387455,-87.64297533977152
P004593423,6350,S LARAMIE,Chicago,IL,,41.879376,-87.75502900000001
P004588626,3350,N CENTRAL,Chicago,IL,,41.88776399999999,-87.71655799999998
P004630723,1350,S LAWNDALE,Chicago,IL,,41.86325445558465,-87.71777124439781
P004489184,3850,N CENTRAL,Chicago,IL,,41.95043199999999,-87.76691099999998
P004614618,7950,S EXCHANGE,Chicago,IL,,41.75098446938775,-87.5528816530612
P004703702,7950,S MARQUETTE,Chicago,IL,,41.75068055888188,-87.55893780141308
P003787931,2550,N LARAMIE,Chicago,IL,,41.88563899999999,-87.75525999999998
P004472817,3050,W 62ND ST,Chicago,IL,,41.78082599999999,-87.70075199999998
P004707687,7950,S WESTERN,Chicago,IL,,41.871329,-87.68616899999998
P004666513,4650,S MARSHFIELD,Chicago,IL,,41.809707147025954,-87.66621160330324
P004600098,2350,S TRUMBULL,Chicago,IL,,41.84878101005124,-87.71125555674881
P004673393,3750,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004267900,1550,N PULASKI,Chicago,IL,,41.90874397834115,-87.7264781074399
P004611170,1750,W NORTH SHORE,Chicago,IL,,42.00348399296945,-87.6742123883018
P004557475,50,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P004639693,6750,S ADA ST,Chicago,IL,,41.77113594261186,-87.65791999064817
P004475223,650,N PULASKI RD,Chicago,IL,,41.881937,-87.72570699999999
P004588304,5450,W BELMONT,Chicago,IL,,41.93862245782714,-87.76291545808724
P004637273,5450,S HALSTED ST,Chicago,IL,,41.88049199999999,-87.647322
P004632941,4350,W BELMONT,Chicago,IL,,41.93897599999999,-87.73602599999998
P004745821,4250,W OGDEN,Chicago,IL,,41.849099496032245,-87.7303803353332
P004592656,2450,W 63RD ST,Chicago,IL,,41.780011,-87.62823099999999
P004628018,950,N CICERO,Chicago,IL,,41.898226,-87.745879
P004700181,550,E 43RD ST,Chicago,IL,,41.81649999999999,-87.625466
P004595793,5050,N CHICAGO,Chicago,IL,,,
P004570434,2450,W 63 ST,Chicago,IL,,,
P004263393,2250,S PULASKI ST,Chicago,IL,,,
P004679986,9150,S COMMERCIAL,Chicago,IL,,41.72918632401532,-87.5512348983823
P004389316,850,S KARLOV,Chicago,IL,,41.87973099999999,-87.72808799999999
P004662792,3150,W 63RD ST,Chicago,IL,,41.780011,-87.62823099999999
P004761781,1350,N CICERO,Chicago,IL,,41.9053069999292,-87.74602850642124
P004752666,1550,W 48TH ST,Chicago,IL,,41.806794313422365,-87.66400559047645
P004696761,1950,W 47TH ST,Chicago,IL,,41.809142,-87.63149699999998
P004518149,250,W 103RD,Chicago,IL,,41.707089,-87.629513
P004542194,3950,W THOMAS,Chicago,IL,,41.90085299999999,-87.725633
P004721409,6350,S RACINE,Chicago,IL,,41.71069099999999,-87.652625
P004598479,3750,W 16TH ST,Chicago,IL,,41.85893,-87.71888
P004336475,6550,S WESTERN,Chicago,IL,,41.88030499999999,-87.686413
P004216752,3550,W DIVISION,Chicago,IL,,41.90392299999999,-87.629986
P004592082,1050,W ROOSEVELT RD,Chicago,IL,,41.867432,-87.630437
P004613288,1350,W IRVING PARK RD,Chicago,IL,,41.95436399999999,-87.66355099999998
P004755574,6650,S BLACKSTON,Chicago,IL,,,
P004661467,6950,S DAMEN,Chicago,IL,,41.88001299999999,-87.67661199999998
P004633667,1350,W 51ST,Chicago,IL,,41.801828,-87.63070799999998
P004710149,4250,W DICKENS,Chicago,IL,,41.92013299999999,-87.63947999999998
P004498014,7950,S MARQUETTE,Chicago,IL,,41.75068055888188,-87.55893780141308
P004473650,2950,W 63RD ST,Chicago,IL,,41.780011,-87.62823099999999
P004621860,3750,W 63RD ST,Chicago,IL,,41.780011,-87.62823099999999
P004710152,5550,W NORTH,Chicago,IL,,41.91118099999999,-87.631682
P004721220,8050,S MANISTEE,Chicago,IL,,41.749100456469385,-87.55769821884506
P004592089,1150,N MILWAUKEE,Chicago,IL,,41.902626660716365,-87.665339289007
P004633037,3850,W DIVISION,Chicago,IL,,41.90269849937911,-87.72294999231067
P004752050,3550,W ROOSEVELT,Chicago,IL,,41.867359,-87.63570699999998
P004594760,6350,S CARPENTER,Chicago,IL,,41.778492489672544,-87.65082715633095
P004752047,5050,S WINCHESTER,Chicago,IL,,41.80170199999999,-87.673304
P004676811,6350,S ARTESIAN,Chicago,IL,,41.778139881263975,-87.68482983055739
P004555773,5850,N WABANSIA,Chicago,IL,,,
P004630341,3550,W 16 ST,Chicago,IL,,,
P004681152,2950,W 63RD ST,Chicago,IL,,41.780011,-87.62823099999999
P004626382,3550,W CHICAGO,Chicago,IL,,41.89664299999999,-87.63070499999998
P003995819,5150,S LAFLIN,Chicago,IL,,41.800198556645974,-87.66231692071067
P004612306,11850,S HALSTED,Chicago,IL,,41.88049199999999,-87.647322
P004681806,650,E 47TH ST,Chicago,IL,,41.80926199999999,-87.62445799999998
P004335129,6950,S DAMEN,Chicago,IL,,41.88001299999999,-87.67661199999998
P004535662,6750,S STONY,Chicago,IL,,41.77333899999999,-87.58629599999998
P004475216,750,N HOMAN,Chicago,IL,,41.88274299999999,-87.711061
P004656016,2450,W 79TH ST,Chicago,IL,,41.750078115141655,-87.68442881928671
P004673636,4350,W NORTH,Chicago,IL,,41.909764,-87.734874
P004635794,5150,S RACINE,Chicago,IL,,41.88157799999999,-87.65713999999998
P004360108,4350,W GRAND,Chicago,IL,,41.891646,-87.62965199999998
P004617762,1550,W 69TH ST,Chicago,IL,,41.768568,-87.662705
P004345784,11050,S MICHIGAN,Chicago,IL,,41.693284705127354,-87.62102190092025
P004611213,1650,W HOWARD ST,Chicago,IL,,42.019429,-87.69487900000001
P004434576,5850,N KENMORE,Chicago,IL,,41.988373058985054,-87.65676136453196
P004592657,6550,S CLAREMONT,Chicago,IL,,41.774672034369395,-87.68216298716891
P004696673,150,E 35TH ST,Chicago,IL,,41.831023,-87.62529299999998
P004715243,2050,W ARMITAGE,Chicago,IL,,41.91771899999999,-87.67957799999998
P004618533,9250,S COLFAX,Chicago,IL,,41.72728959999999,-87.56084779999998
P004616897,2350,W NORTH,Chicago,IL,,41.91118099999999,-87.631682
P004325581,6850,S WESTERN,Chicago,IL,,41.88030499999999,-87.686413
P004763904,3850,W ARGYLE,Chicago,IL,,41.97191834693877,-87.72511534693876
P004542137,450,N CICERO,Chicago,IL,,41.88898035704639,-87.7455926896188
P004723356,850,S INDEPENDENCE,Chicago,IL,,41.87080499999999,-87.71967699999998
P004747651,3250,W 25TH ST,Chicago,IL,,41.846384,-87.63569999999999
P004721459,7750,S ASHLAND,Chicago,IL,,41.753065428255404,-87.66350305357994
P004192718,850,N CENTRAL PARK,Chicago,IL,,41.88153799999999,-87.71584999999997
P004663361,6250,S KEDZIE,Chicago,IL,,41.88031699999999,-87.70609999999998
P004544516,6350,S VERNON,Chicago,IL,,41.69093399999999,-87.61210599999998
P004614870,8850,S ASHLAND,Chicago,IL,,41.880167,-87.66684099999998
P004780426,1650,N CICERO,Chicago,IL,,41.88313,-87.74537599999998
P004611777,250,W 103 ST,Chicago,IL,,,
P003791686,4250,W IRVING PK,Chicago,IL,,,
P004360192,4350,W MADISON ST,Chicago,IL,,41.88204199999999,-87.62780599999998
P004689607,2350,S SAWYER,Chicago,IL,,41.84880284259846,-87.70638352951231
P004721005,8150,S COTTAGE GROVE,Chicago,IL,,41.746693850394074,-87.60510850410911
P004518909,5050,N SHERIDAN RD,Chicago,IL,,41.97454300649064,-87.65496126920027
P004473649,3250,W 59TH ST,Chicago,IL,,41.787215,-87.634017
P004595074,7450,S YATES,Chicago,IL,,41.760118308395064,-87.5663970995672
P004594712,1550,S KEDZIE,Chicago,IL,,41.88031699999999,-87.70609999999998
P004348664,11850,S STEWART,Chicago,IL,,41.678398,-87.63228199999998
P004592085,1650,S ASHLAND,Chicago,IL,,41.880167,-87.66684099999998
P004648812,4850,W HURON,Chicago,IL,,41.8947,-87.64148399999998
P004564910,6950,S HALSTED ST,Chicago,IL,,41.88049199999999,-87.647322
P004433385,1250,W 59TH ST,Chicago,IL,,41.78686065854471,-87.65638559209032
P004665572,3250,N HALSTED,Chicago,IL,,41.888659999999994,-87.64759899999999
P004676817,50,S MAY,Chicago,IL,,41.761436,-87.65280599999998
P004696624,5250,S DAMEN,Chicago,IL,,41.88001299999999,-87.67661199999998
P004771340,8550,S COTTAGE GROVE,Chicago,IL,,41.74027,-87.60492699999998
P004745622,6350,S MAPLEWOOD,Chicago,IL,,41.87384699999999,-87.690211
P004463190,1250,S RACINE,Chicago,IL,,41.879693,-87.65707999999998
P004592251,6650,S ASHLAND,Chicago,IL,,41.874251,-87.666686
P004374448,7550,S YATES,Chicago,IL,,41.757833927860716,-87.5663487393231
P004631302,7950,S WESTERN,Chicago,IL,,41.871329,-87.68616899999998
P004721979,7650,S HALSTED,Chicago,IL,,41.88049199999999,-87.647322
P004598412,7150,S MICHIGAN,Chicago,IL,,41.88082899999999,-87.62424199999998
P004745623,6350,S MAPLEWOOD,Chicago,IL,,41.87384699999999,-87.690211
P004600238,4150,W 31ST,Chicago,IL,,41.83830100000001,-87.62677300000001
P004632143,7050,S INDIANA,Chicago,IL,,41.67627199999999,-87.61776499999998
P004592252,5950,S ASHLAND,Chicago,IL,,41.880167,-87.66684099999998
P004719953,6950,S ASHLAND,Chicago,IL,,41.874251,-87.666686
P004600715,3850,W ROOSEVELT RD,Chicago,IL,,41.867341,-87.63719399999998
P004623112,8350,S HOUSTON,Chicago,IL,,41.74375778101247,-87.55030044238406
P004587738,650,E 66 ST,Chicago,IL,,,
P004389317,4650,W ADDISON,Chicago,IL,,41.94616299059175,-87.7440877902925
P004403194,450,N LARAMIE,Chicago,IL,,41.882364,-87.75513999999998
P004766851,5250,S PEORIA ST,Chicago,IL,,41.798992963565595,-87.64770994937041
P004762040,4450,W MADISON ST,Chicago,IL,,41.88204199999999,-87.62780599999998
P004605970,5650,W BELMONT,Chicago,IL,,41.93856,-87.767712
P004174564,7650,S LOOMIS,Chicago,IL,,41.87210999999999,-87.66172399999998
P004756018,1950,W 47TH ST,Chicago,IL,,41.809142,-87.63149699999998
P004283391,6050,S KEDZIE,Chicago,IL,,41.88031699999999,-87.70609999999998
P004256985,3150,W CERMAK,Chicago,IL,,41.852854,-87.63677799999998
P004623115,8650,S STONY ISLAND,Chicago,IL,,41.73782299999999,-87.58565299999998
P004627626,450,N LARAMIE,Chicago,IL,,41.882364,-87.75513999999998
P004599951,3850,W ROOSEVELT,Chicago,IL,,41.867341,-87.63719399999998
P004616683,1550,N KEDZIE,Chicago,IL,,41.88230099999999,-87.70615999999998
